id,minute,second,team,player,start_x,start_y,end_x,end_y,pass_length_m,pass_angle_rad,pass_type,pass_height,pass_outcome,pass_success,defenders_near_5m,teammates_near_5m,defenders_near_10m,teammates_near_10m
1dac8570-bff4-4ea3-84fb-2993ee4e7810,46,31,Bayer Leverkusen,Odilon Kossonou,88.7,58.8,88.2,36.4,22.40557966221807,-1.593114049285396,Unknown,Ground Pass,Complete,1,0,0,0,0
26549bc4-e111-4b50-8588-f6d5c45fc2c5,46,33,Bayer Leverkusen,Granit Xhaka,88.2,36.4,82.7,18.4,18.82153022471871,-1.8673421358645972,Unknown,Ground Pass,Complete,1,0,0,1,0
83f7a99f-3bcb-4bdb-8737-c460f3a1f536,46,39,Bayer Leverkusen,Robert Andrich,81.9,10.4,81.4,19.7,9.31343116150004,1.6245080560981293,Unknown,Ground Pass,Complete,1,0,1,3,3
5a732f7b-17b3-4403-be32-8c76c590335c,46,41,Bayer Leverkusen,Granit Xhaka,79.5,21,76.9,9.6,11.692732785794773,-1.7950310779039922,Unknown,Ground Pass,Complete,1,0,0,0,2
7bdb1336-f348-4147-b4d5-3aafb696fb31,46,44,Bayer Leverkusen,Robert Andrich,78.8,8.3,94.9,32.3,28.900000000000002,0.9799146525074564,Unknown,High Pass,Complete,1,1,1,3,1
85041d34-df2f-44fd-8bde-599a645b072e,46,45,Bayer Leverkusen,Victor Okoh Boniface,94.9,32.3,92.5,45.5,13.41640786499874,1.7506498265873753,Unknown,Low Pass,Complete,1,0,1,4,1
de9c1215-10eb-464a-9097-b513968084cd,46,47,Bayer Leverkusen,Jonas Hofmann,87.6,47.3,74.8,47.6,12.803515142334932,3.1181594437103253,Unknown,Ground Pass,Complete,1,0,0,0,1
6e9c36ad-b70a-4623-abf6-ceb8925c4fe9,46,50,Bayer Leverkusen,Jonathan Tah,79,50,96.2,73,28.720027855139698,0.9286879747612353,Unknown,Ground Pass,Complete,1,0,1,0,1
b4f9b021-153d-47f6-99c5-2929914330bd,46,53,Bayer Leverkusen,Nathan Tella,99.3,73.3,91,63.2,13.072872675888796,-2.258678686904799,Unknown,Ground Pass,Complete,1,0,0,0,0
681dcbc0-24dc-4f0a-9f3c-60f32fd7b5e9,46,55,Bayer Leverkusen,Odilon Kossonou,91.7,65.8,103.8,67.4,12.205326705991933,0.13146869568686975,Unknown,High Pass,Incomplete,0,1,1,1,1
5953c55b-bbc4-4502-96f7-a683871dd014,46,58,Werder Bremen,Felix Agu,22.6,17.7,27.1,17.7,4.5,0,Unknown,Ground Pass,Incomplete,0,1,2,2,3
b111790d-8528-40ae-9494-a1b179e14fcb,47,0,Werder Bremen,Senne Lynen,23.4,32.2,52,15.6,33.068413932331254,-0.5258976995787592,Recovery,High Pass,Incomplete,0,0,0,1,1
992fc0fc-fdcf-4983-ad3b-b30adf90d58c,47,3,Bayer Leverkusen,Jonathan Tah,68.1,64.5,73,55.6,10.159724405711014,-1.067521895540163,Recovery,Low Pass,Complete,1,0,0,0,0
dfcb19f0-053d-419c-be99-e5545b049ee3,47,6,Bayer Leverkusen,Granit Xhaka,71,53.8,78.5,29.4,25.5266527378738,-1.272585413633933,Unknown,Ground Pass,Complete,1,0,0,1,1
25fc7364-e6c8-4d2a-b502-23db456d0481,47,12,Werder Bremen,Leonardo Bittencourt,31.4,39.3,77.8,73.6,57.701386465144836,0.6365688108312023,Unknown,Ground Pass,Complete,1,0,0,0,0
fece17ad-a8f0-45bd-9a31-144a4c7d6fe5,47,19,Werder Bremen,Marvin Ducksch,82.5,72.8,98.1,59.1,20.761743664731046,-0.7206424126801705,Unknown,Ground Pass,Complete,1,0,0,0,0
d9544c0d-6365-460a-80ff-c941962626a4,47,28,Bayer Leverkusen,Robert Andrich,41.3,28.6,47.8,41.9,14.803377992877165,1.1162119137397988,Unknown,Ground Pass,Complete,1,1,0,1,2
0f8173dc-36bf-4317-893e-b9c8a5774e3c,47,33,Bayer Leverkusen,Granit Xhaka,63.7,53,77.4,73,24.242318370980943,0.9702085753693026,Unknown,Ground Pass,Complete,1,0,0,1,1
b7f8d43f-19f7-408c-8102-aeca4e403bf9,47,35,Bayer Leverkusen,Nathan Tella,77.4,73,72.7,67.4,7.310950690573693,-2.2690372156380625,Unknown,Ground Pass,Complete,1,0,1,0,2
da535fbc-d866-48ae-bcd3-ec1c143f10a7,47,38,Bayer Leverkusen,Jonas Hofmann,72.7,67.4,57.4,58.2,17.853010950537172,-2.60021253882122,Unknown,Ground Pass,Complete,1,0,0,0,0
7fbb9207-2ba6-4d8d-8bac-4e840ef382c4,47,42,Bayer Leverkusen,Odilon Kossonou,59.8,58.8,63.9,51.8,8.11233628494283,-1.0409472573388299,Unknown,Ground Pass,Complete,1,0,1,1,3
c4b58ffc-be46-4371-87fa-e4948579628f,47,48,Bayer Leverkusen,Robert Andrich,69.2,61.1,63.4,43.9,18.151583952922678,-1.8960311876486804,Unknown,Ground Pass,Complete,1,0,0,1,2
e087f98d-5b8e-41a2-8076-e978dababc5a,47,51,Bayer Leverkusen,Jonathan Tah,63.7,41.6,63.9,25.2,16.40121946685673,-1.5586018093466452,Unknown,Ground Pass,Complete,1,0,1,0,1
7b181075-1527-4d74-974e-bd2b52d8e8a8,47,55,Bayer Leverkusen,Edmond Fayçal Tapsoba,64.5,25.5,62.1,37.1,11.84567431596868,1.774814306387445,Unknown,Ground Pass,Complete,1,0,1,0,2
8e4b06db-9137-4ecb-a906-5a91d69c74ab,47,57,Bayer Leverkusen,Jonathan Tah,61.6,41.3,63.2,56.7,15.482893786369528,1.4672716522843523,Unknown,Ground Pass,Complete,1,0,1,0,1
c2c470c3-41ea-462b-a702-d1f6869ad563,48,0,Bayer Leverkusen,Odilon Kossonou,64.5,58,71,74.6,17.82722636867552,1.1975814871245638,Unknown,Ground Pass,Complete,1,0,0,0,0
2ee7a940-6659-46ea-9296-31af383894c0,48,3,Bayer Leverkusen,Jonas Hofmann,64.5,66.6,54.8,54.3,15.664609794054877,-2.2385583195140497,Unknown,Ground Pass,Complete,1,0,0,0,2
1ca4d85f-c253-496a-bdc9-112e7f95c5a9,48,7,Bayer Leverkusen,Jonathan Tah,57.1,47.1,56.6,36.9,10.212247548899315,-1.619776727718624,Unknown,Ground Pass,Complete,1,0,1,1,1
e1dcd410-2975-49fa-b9a7-eaea4cf2c7d0,48,10,Bayer Leverkusen,Robert Andrich,56.4,36.9,63.7,20,18.409236811991963,-1.1630514812040134,Unknown,Ground Pass,Complete,1,0,0,0,1
d58687fb-5693-4fff-b8b1-0ef36efbdb2f,48,17,Bayer Leverkusen,Edmond Fayçal Tapsoba,69.4,12.5,63.9,21,10.124228365658297,2.145101156969599,Unknown,Ground Pass,Complete,1,0,1,1,1
987fc558-dc65-4c78-ad6e-692021a82c8c,48,18,Bayer Leverkusen,Robert Andrich,63.4,22.6,63.4,40.8,18.199999999999996,1.5707963267948966,Unknown,Ground Pass,Complete,1,0,1,0,1
0a1ad101-d68c-40e1-92cc-f45cf7cf61ea,48,22,Bayer Leverkusen,Jonathan Tah,68.9,52.3,76.7,71.5,20.723899247004653,1.184913657396823,Unknown,Ground Pass,Complete,1,0,1,1,1
6626fe80-9da1-4ed0-8941-bc493383c276,48,23,Bayer Leverkusen,Jonas Hofmann,78.8,72.5,70,65.3,11.370136322841516,-2.4558631426835067,Unknown,Ground Pass,Complete,1,0,1,0,1
ca7e0d2d-c34a-4a79-92c1-77f8bbf2dd64,48,24,Bayer Leverkusen,Odilon Kossonou,70,65.3,81.6,64.2,11.65203844827161,-0.09454487154014055,Unknown,Ground Pass,Complete,1,0,0,4,1
a929efc0-fbc5-4c7e-8254-5468c1ddd43c,48,25,Bayer Leverkusen,Nathan Tella,81.9,64,85.8,64,3.8999999999999915,0,Unknown,Ground Pass,Complete,1,1,2,3,2
81c37e78-d3ac-4c7c-a749-6b74d75935c8,48,28,Bayer Leverkusen,Jonas Hofmann,81.9,71.2,79.3,9.6,61.65484571386097,-1.612979081398002,Recovery,High Pass,Complete,1,0,0,0,1
83fe9edf-3464-4be8-9a9d-033fa4368efa,48,34,Bayer Leverkusen,Piero Martín Hincapié Reyna,84.2,7.5,79.5,19.2,12.608727136392476,1.9527754568925333,Unknown,Ground Pass,Complete,1,0,0,0,0
8a213341-55f6-4598-82ee-eb399df4d058,48,36,Bayer Leverkusen,Granit Xhaka,84,10.1,95.4,4.4,12.745587471748806,-0.46364760900080587,Unknown,Ground Pass,Complete,1,0,0,1,1
45d00db9-6672-47ec-88a7-99dfab797ec3,48,41,Bayer Leverkusen,Piero Martín Hincapié Reyna,99.1,6.2,83.5,6.2,15.599999999999994,3.141592653589793,Unknown,Ground Pass,Complete,1,0,0,0,1
e261eb58-f614-4cfd-a50b-c3636651d5ad,48,43,Bayer Leverkusen,Granit Xhaka,84,6.5,84,17.1,10.600000000000001,1.5707963267948966,Unknown,Ground Pass,Complete,1,1,0,2,1
cf7d4409-2b27-4a36-9305-1e8fbabfccf1,48,44,Bayer Leverkusen,Robert Andrich,84,17.1,112,19.2,28.07863956818421,0.07485984771076679,Unknown,Ground Pass,Incomplete,0,0,0,0,0
b5b843e3-818a-49b0-8ac2-091e7c4b9d80,48,50,Werder Bremen,Mitchell Weiser,8.6,74.7,55.9,54.6,51.39357936551997,-0.4018258786711799,Unknown,High Pass,Incomplete,0,0,0,0,0
226912f5-2f37-480a-a728-8be6441688f7,48,53,Bayer Leverkusen,Jonathan Tah,64.2,25.5,72.2,27.6,8.271033792700887,0.25670833043338587,Recovery,Low Pass,Complete,1,0,1,2,4
9097c260-1116-433b-84d8-f69ac2e3561f,48,54,Bayer Leverkusen,Robert Andrich,70.7,28.3,52.5,52.7,30.440105124654224,2.2116693207454223,Unknown,Low Pass,Complete,1,0,0,0,0
c2914ec8-67e2-4141-a136-49fe8248b3b6,48,57,Bayer Leverkusen,Odilon Kossonou,52.8,52.6,67.1,66.1,19.665706191235536,0.7566291245798548,Unknown,Ground Pass,Complete,1,0,0,0,1
866c2076-ae0c-4dab-827a-6e7867853714,45,1,Bayer Leverkusen,Victor Okoh Boniface,61,40.1,50.3,39,10.756393447619889,-3.0391488000826685,Kick Off,Ground Pass,Complete,1,0,0,0,0
a95a5947-3859-488c-830f-5f73b088ab3a,45,3,Bayer Leverkusen,Robert Andrich,49,39.5,57.8,24,17.823860412379805,-1.054433782255389,Unknown,Ground Pass,Complete,1,0,1,0,1
ce95d1af-1c81-494c-a852-6ace180de496,45,5,Bayer Leverkusen,Florian Wirtz,60.3,19.5,56.5,5.4,14.603081866510232,-1.8340453819698241,Unknown,Ground Pass,Complete,1,0,1,0,1
ff103039-9f9a-4dd7-a2f4-8ef5a1527d51,45,7,Bayer Leverkusen,Piero Martín Hincapié Reyna,55.1,7.9,40.5,19.3,18.523498589629337,2.4786555476096863,Unknown,Ground Pass,Complete,1,0,1,0,1
34c1de19-c9d9-48e4-9bc6-c53e2b9d166b,45,11,Bayer Leverkusen,Edmond Fayçal Tapsoba,44.6,25.5,42.9,39.3,13.904315876734099,1.6933672019144104,Unknown,Ground Pass,Complete,1,0,1,0,1
a78e8c65-f4fe-47e6-821f-6defe93254be,45,14,Bayer Leverkusen,Jonathan Tah,42.2,48.9,42.3,59.2,10.300485425454477,1.5610878939607882,Unknown,Ground Pass,Complete,1,0,1,0,1
d8e87c75-352e-46fb-8ee6-3cb83aaab04e,45,18,Bayer Leverkusen,Odilon Kossonou,43.2,60.1,41.2,51.3,9.024411338142786,-1.7942729279355296,Unknown,Ground Pass,Complete,1,0,1,0,2
6af3ed9e-1208-4ccc-bbd0-a617035b1632,45,20,Bayer Leverkusen,Jonathan Tah,44.7,42.1,56.1,19.4,25.401771591761076,-1.1053881562328098,Unknown,Ground Pass,Complete,1,0,0,0,1
523ec7ea-bdae-4447-9944-7fa2dde54fb2,45,25,Bayer Leverkusen,Edmond Fayçal Tapsoba,68.7,12.9,80.5,3.6,15.024313628249375,-0.6674645633673966,Unknown,Ground Pass,Complete,1,0,0,0,0
c78f1ed4-2823-4b69-bdd6-620087ae9ade,45,26,Bayer Leverkusen,Piero Martín Hincapié Reyna,80.5,3.6,75.9,12.8,10.28591269649903,2.0344439357957023,Unknown,Ground Pass,Complete,1,1,1,4,2
a4b0b2c8-b0ef-4e4f-9ebc-6b663af8bd9c,45,28,Werder Bremen,Leonardo Bittencourt,44.9,74.5,44.9,76.8,2.299999999999997,1.5707963267948966,Recovery,Ground Pass,Incomplete,0,2,2,2,3
0dc31174-574a-4399-845e-fdbaaa754bda,46,38,Werder Bremen,Mitchell Weiser,50,80,45.6,37.7,42.52822592114559,-1.6744424969158143,Throw-in,High Pass,Complete,1,0,0,0,0
72e2bd94-97a5-4039-9b83-03835dbd8531,46,41,Werder Bremen,Milos Veljkovic,45.5,37.1,56.5,4.2,34.69020034534248,-1.2481341956224938,Unknown,Ground Pass,Complete,1,0,0,0,0
7bdc4c4c-1af8-4e8f-9d80-3653ec7c5898,46,49,Werder Bremen,Felix Agu,42.4,11.4,20.1,14.5,22.514439810930227,3.003464425362431,Unknown,Ground Pass,Complete,1,0,0,0,1
96910bc1-b9c1-4570-9a15-efda3c5e7879,46,51,Werder Bremen,Milos Veljkovic,14.2,16.4,3.6,29.4,16.773789077009404,2.254847986926677,Unknown,Ground Pass,Complete,1,0,0,0,0
39b93468-c689-411c-af8f-53b18d082634,46,57,Werder Bremen,Michael Zetterer,6.4,35.1,20.9,34.4,14.51688671857709,-0.0482384111779385,Unknown,Ground Pass,Complete,1,0,1,0,1
dcdf99a6-2f9a-4cf6-8af5-bb0829d25d4c,47,3,Werder Bremen,Senne Lynen,31.1,37.7,36.7,71.7,34.458090486850836,1.4075560440100592,Unknown,Ground Pass,Complete,1,0,0,0,0
f187d51e-1923-48b7-85a5-e219ca98861b,47,5,Werder Bremen,Julián Malatini,37.3,72.2,84.7,68.9,47.51473455676671,-0.06950809650682387,Unknown,Ground Pass,Incomplete,0,0,0,0,0
e7ba754d-9c50-4d7a-83a5-ce7e5c1734c3,47,17,Bayer Leverkusen,Jonathan Tah,48.8,38.2,54.6,59.9,22.461745257214538,1.3096203761772696,Unknown,Ground Pass,Complete,1,0,0,0,1
b37a531e-394e-4a7e-9ad6-43f93b10353a,47,22,Bayer Leverkusen,Odilon Kossonou,60.2,63.9,65.7,54.6,10.804628637764463,-1.0367259475582886,Unknown,Ground Pass,Complete,1,2,1,2,1
f48636c9-905b-49ce-9284-97315b4adfe4,47,23,Bayer Leverkusen,Granit Xhaka,65.7,54.6,59.2,64.2,11.593532679903914,2.1659758406098857,Unknown,Ground Pass,Complete,1,0,1,0,1
e1330fed-f308-48d3-b4b1-24c04cc39327,47,26,Bayer Leverkusen,Odilon Kossonou,59.9,64.2,64.5,56.7,8.798295289429653,-1.0206305464417165,Unknown,Ground Pass,Complete,1,0,1,3,2
eb9aaa04-5ff5-4297-8701-d4dda1ae8410,47,28,Bayer Leverkusen,Granit Xhaka,62.6,55.8,51.9,45.8,14.645477117526765,-2.3899980338858002,Unknown,Ground Pass,Complete,1,0,1,0,1
3badad65-c27d-4727-a463-dc758d31f5bb,47,30,Bayer Leverkusen,Jonathan Tah,52.8,45,56.1,14.8,30.379763001050552,-1.461956624521173,Unknown,Ground Pass,Complete,1,0,1,0,1
784f0c62-4d0c-4fcd-a7a8-789597d65c4c,47,35,Bayer Leverkusen,Edmond Fayçal Tapsoba,71,8,77.7,2.6,8.605230967266365,-0.678370690348074,Unknown,Ground Pass,Complete,1,0,0,0,0
9941b7dc-758d-495c-8e4f-5897e2f9da38,47,37,Bayer Leverkusen,Piero Martín Hincapié Reyna,77.7,2.6,58,7.4,20.276340892774517,2.9025947803952787,Unknown,Ground Pass,Complete,1,0,0,0,1
d6ae0b50-b796-470f-835f-f76fdf790b41,47,41,Bayer Leverkusen,Edmond Fayçal Tapsoba,43.2,11,15.1,30.2,34.03307215048327,2.5421806021945805,Unknown,Ground Pass,Complete,1,0,0,0,0
a6f57d5b-325d-4df9-a364-1d5656692f57,47,44,Bayer Leverkusen,Lukáš Hrádecký,13.5,29.7,28.9,28.3,15.463505424062165,-0.09065988720074503,Unknown,Ground Pass,Complete,1,0,0,0,0
5c5590e1-36d7-42a5-974f-c1b5cb318f60,47,46,Bayer Leverkusen,Granit Xhaka,28.3,28.3,12.7,26.5,15.703502793962882,-3.026716048172894,Unknown,Ground Pass,Complete,1,0,1,0,1
7e48ba31-a44a-46b6-8397-87ecf3e6efa3,47,49,Bayer Leverkusen,Lukáš Hrádecký,13.5,24.1,59.5,16,46.707708143303286,-0.17430012907625858,Unknown,High Pass,Complete,1,0,0,0,0
84c7ccab-20bf-45ca-91a8-8afc2dae4874,47,51,Bayer Leverkusen,Victor Okoh Boniface,59.5,16,33.2,20.7,26.716661468080172,2.96475220125785,Unknown,Low Pass,Incomplete,0,0,0,0,0
e835ecbe-ce90-43eb-b96e-31a64330ba38,47,54,Werder Bremen,Leonardo Bittencourt,86,59.4,100,51.9,15.88238017426859,-0.49180917598869855,Unknown,Ground Pass,Complete,1,0,0,0,0
82af5d5b-9bba-411d-9850-041feca15a87,47,57,Werder Bremen,Marvin Ducksch,113.2,58.1,117.3,40.6,17.97386992275175,-1.3406613776896665,Unknown,Low Pass,Incomplete,0,1,0,2,0
9f4b56e5-0b83-4d14-a7be-d29534c0bb7e,47,59,Bayer Leverkusen,Lukáš Hrádecký,7.3,42.7,23.1,46.8,16.323296235748465,0.25389373154033795,Unknown,Ground Pass,Complete,1,0,0,0,1
3a89e216-4eb1-4011-8fa5-4c3aa6151eaa,48,2,Bayer Leverkusen,Granit Xhaka,26.4,49.6,36.2,60.5,14.657762448614047,0.8384883243564036,Unknown,Ground Pass,Complete,1,0,0,1,1
037d31ae-4ebf-43f9-9bb5-acc04c157091,48,3,Bayer Leverkusen,Jonas Hofmann,34.8,59.5,41.7,51.7,10.41393297462587,-0.846546326046749,Unknown,Ground Pass,Complete,1,0,0,1,1
5c54a629-a0c8-439c-bd46-eb4a665a65bb,48,4,Bayer Leverkusen,Granit Xhaka,45,53.1,77.7,60.6,33.54906854146625,0.22545836628305993,Unknown,Ground Pass,Incomplete,0,0,0,0,0
967969d5-2799-4cd7-88b1-0fa121a25cbb,48,6,Werder Bremen,Felix Agu,42.4,19.5,60.4,39.5,26.90724809414742,0.83798122500839,Recovery,High Pass,Complete,1,0,0,0,0
38f7f5a7-31d2-4965-b86f-d918583365a3,48,33,Werder Bremen,Senne Lynen,65.8,36.1,53.9,44.6,14.623952953972465,2.5213431676069717,Free Kick,Ground Pass,Complete,1,0,0,0,0
3cce2c28-f2b1-42db-b665-ae113def7c2a,48,35,Werder Bremen,Christian Groß,55.2,47.7,57.9,65.9,18.399184764548675,1.4235188475540883,Unknown,Ground Pass,Complete,1,0,1,0,1
da81e81a-acf4-4501-9236-083258943c5e,48,36,Werder Bremen,Julián Malatini,57.9,65.9,61.3,52.1,14.212670403551899,-1.329230619699571,Unknown,Ground Pass,Complete,1,0,1,2,2
5b360e17-df3a-4dc1-97a7-d17653757caa,48,38,Werder Bremen,Leonardo Bittencourt,58.3,58.4,50,70.4,14.59075049474838,2.1759075270546693,Unknown,Ground Pass,Complete,1,0,1,0,1
ef9f84e5-4a73-4dd3-9e10-005065a732ad,48,41,Werder Bremen,Julián Malatini,40.5,67.3,12.3,50.5,32.82499047981583,-2.6043079392890216,Unknown,Ground Pass,Complete,1,0,0,0,0
44971696-5ed8-4cf0-b66e-83651a791edd,48,46,Werder Bremen,Michael Zetterer,12.3,43.5,11.5,20,23.51361307838504,-1.6048257385365015,Unknown,Ground Pass,Complete,1,0,0,0,0
301c9b00-9259-4e63-933a-254bfc90ac01,48,48,Werder Bremen,Milos Veljkovic,11.5,19.9,18,1.7,19.325889371514055,-1.2277723863741932,Unknown,Ground Pass,Complete,1,0,0,0,1
20fa55af-0fe0-4f7b-b987-d2baf74e065b,48,51,Werder Bremen,Felix Agu,12.7,1.7,26.6,3,13.960659010233007,0.09325391510477987,Unknown,Ground Pass,Complete,1,0,0,0,0
47e1c2af-9fea-4efe-9a4c-ddbf4843103a,48,52,Werder Bremen,Romano Schmid,26.6,2.5,30.7,10,8.547514258543238,1.0705158985700447,Unknown,Ground Pass,Complete,1,0,0,1,2
2e885219-b9aa-48bc-ac23-e4b2c7d32284,48,59,Werder Bremen,Milos Veljkovic,51.4,8.5,65.8,68,61.21772619103065,1.33334525523801,Unknown,High Pass,Complete,1,0,0,0,0
c8b4ec04-b8a8-46c8-bc67-204fae95e300,49,3,Werder Bremen,Leonardo Bittencourt,59.3,56.4,46,52.9,13.752817893071947,-2.8842689386187046,Unknown,Ground Pass,Complete,1,0,0,0,0
aa272309-dd20-43c4-a653-8ecf933b630b,49,5,Werder Bremen,Christian Groß,47.5,51.9,57.5,41.9,14.142135623730951,-0.7853981633974483,Unknown,Ground Pass,Complete,1,0,1,1,1
dce9096c-cb50-4af7-a0ca-2db079a263d0,49,13,Werder Bremen,Senne Lynen,67.8,36.7,70.6,2.5,34.3144284521832,-1.4891071752024199,Unknown,Ground Pass,Complete,1,0,0,0,1
29544cf2-dab3-4259-8942-88775db2ade5,49,16,Werder Bremen,Felix Agu,70.6,2.5,59.3,15.5,17.2246915792417,2.286349440275604,Unknown,Ground Pass,Complete,1,0,1,0,1
76707243-7bf2-4925-a1a2-1644fda308eb,49,19,Werder Bremen,Milos Veljkovic,56.5,16.9,45.9,43.2,28.35577542582816,1.9539222133053558,Unknown,Ground Pass,Complete,1,0,0,0,1
ee381d9a-636d-42b2-9e95-119e060f4792,49,23,Werder Bremen,Christian Groß,36.3,30.6,18.8,25.5,18.22800043888522,-2.858017986993699,Unknown,Ground Pass,Complete,1,0,0,0,0
624fbeea-3610-4c64-ac74-cae5579e883a,49,33,Werder Bremen,Michael Zetterer,17.7,28.4,23,17.2,12.39072233568326,-1.1288059809586044,Unknown,Ground Pass,Complete,1,0,1,0,1
5334b145-7400-4831-9f3d-d88327790784,49,37,Werder Bremen,Milos Veljkovic,35.3,15.9,43.2,2.4,15.64161117020878,-1.04134129940213,Unknown,Ground Pass,Complete,1,0,1,0,1
25ecbb7b-2de2-43b2-b5af-0936dbe6cfda,49,39,Werder Bremen,Felix Agu,42.7,4.9,46.9,6.2,4.396589587396117,0.3001711708301123,Unknown,Ground Pass,Incomplete,0,1,1,1,1
ec45a419-0aa0-4858-b3e1-624cae098444,49,45,Werder Bremen,Romano Schmid,56.6,3,70.5,7.1,14.49206679531943,0.2868302577592304,Recovery,High Pass,Complete,1,0,0,0,0
c31dfe13-04a1-4512-9198-b3417998cdc3,49,48,Werder Bremen,Marvin Ducksch,73,17.5,67.9,36.6,19.76916791369834,1.8317245575662222,Unknown,Ground Pass,Complete,1,0,0,1,1
2d7c51a1-673e-4711-81db-7a1860bd118b,49,52,Werder Bremen,Leonardo Bittencourt,77.8,40.3,91.1,65.4,28.40598528479518,1.0835310627891401,Unknown,Ground Pass,Complete,1,0,1,0,1
a1ecd51a-5951-4e81-bf22-0a0c52ca8d4c,49,55,Werder Bremen,Mitchell Weiser,91.1,65.4,110,2.5,65.67815466348002,-1.2789020232301713,Unknown,High Pass,Complete,1,0,0,0,0
21c9dd52-84a8-4e49-b331-93f6ce4a37c8,50,3,Werder Bremen,Romano Schmid,109.8,3.1,119.5,57.8,55.5533977358721,1.3952899256861058,Unknown,High Pass,Out,0,0,0,0,0
c037a13a-e287-471e-b617-8efdf0418974,50,24,Bayer Leverkusen,Lukáš Hrádecký,7,40.8,57.3,28.5,51.78204321963358,-0.2398264838911071,Goal Kick,High Pass,Incomplete,0,0,0,0,0
48376eb7-2860-42e9-9a98-4fb282fa7388,50,29,Werder Bremen,Christian Groß,76.9,42.4,84.6,24.9,19.119100397246726,-1.1562894522101113,Unknown,Ground Pass,Complete,1,0,1,0,1
d4e6896f-3597-43b1-abde-7e28d55edfe7,50,33,Werder Bremen,Romano Schmid,88.9,30.6,91.3,47.7,17.26759971738979,1.4313562697035593,Unknown,Ground Pass,Complete,1,0,1,1,2
a490434c-e5b7-42b3-9439-631543900064,50,46,Bayer Leverkusen,Lukáš Hrádecký,7.6,40.8,11.5,27.1,14.24429710445552,-1.2934609876451653,Unknown,High Pass,Complete,1,0,0,0,0
75d97aa8-4a09-4a12-8b5a-0a932300473e,50,49,Bayer Leverkusen,Granit Xhaka,28.8,18.6,20.5,29.3,13.541787178950937,2.230544159582499,Unknown,Ground Pass,Complete,1,0,1,0,1
076748f7-b0ea-4705-8103-3c70701ef02b,50,51,Bayer Leverkusen,Edmond Fayçal Tapsoba,18.3,32.4,15.2,56.7,24.496938584239466,1.6976829615026667,Unknown,Ground Pass,Complete,1,0,0,0,1
e6650bbb-050f-4904-83ff-c2e02e078e23,50,54,Bayer Leverkusen,Jonathan Tah,14.4,68,20.8,77.2,11.207140580897523,0.9629943306809363,Unknown,Ground Pass,Complete,1,0,1,0,1
1c338234-4dba-4827-9e6b-885488fbfb57,50,56,Bayer Leverkusen,Odilon Kossonou,20.8,77.2,43.4,78,22.614154859291112,0.03538345612415119,Unknown,Ground Pass,Complete,1,0,0,0,0
c11f24ed-ae4f-4578-b7d3-a56d2f3d2a01,51,6,Bayer Leverkusen,Odilon Kossonou,43.2,80,42.3,68,12.033702672078947,-1.645656174505664,Throw-in,Low Pass,Complete,1,0,0,0,0
0d202212-8931-4fee-b2f9-786f2cec2785,51,6,Bayer Leverkusen,Robert Andrich,42.3,68,50.6,71.7,9.08735385026907,0.4193416475500301,Unknown,Ground Pass,Complete,1,1,1,4,4
de009f33-5b6d-4ed4-8cca-a26ad3c9a760,51,13,Werder Bremen,Felix Agu,63.6,0.1,85.2,16,26.821073804007177,0.6345528017765085,Throw-in,Low Pass,Complete,1,0,0,0,0
e4628cda-92ff-43f7-a946-0e81f28e9f8d,51,16,Werder Bremen,Nick Woltemade,83.1,14.8,91.1,5,12.650691680694775,-0.8861791624821161,Unknown,Ground Pass,Complete,1,0,1,1,1
e6107542-cb92-417d-b3d2-447d4f58fd3e,51,17,Werder Bremen,Marvin Ducksch,91.1,5,100.6,39.9,36.169876969655284,1.3050292436583275,Unknown,High Pass,Incomplete,0,0,0,0,0
e3e0a19b-4946-40ca-9600-4dff0a816d2b,51,23,Werder Bremen,Senne Lynen,79,30.6,93.8,68,40.22188459035703,1.1939833770245842,Unknown,High Pass,Complete,1,0,0,0,1
6ca68cf9-5ad5-4b5d-b584-db7055177f5a,51,26,Werder Bremen,Mitchell Weiser,93.8,67,97.5,55.3,12.271104269787626,-1.2645084574578398,Unknown,Low Pass,Complete,1,0,0,0,0
8aa7a40d-e69f-48c3-9473-fa4ad3015ce0,51,27,Werder Bremen,Leonardo Bittencourt,98.1,55.3,92.2,49.3,8.414867794564564,-2.347791326644697,Unknown,Ground Pass,Incomplete,0,0,0,0,0
f17df3a0-8ee4-42c7-97be-9ce4dcb921ee,51,29,Bayer Leverkusen,Robert Andrich,32.5,38.6,34.3,23.8,14.909057649630308,-1.4497691069856917,Recovery,Ground Pass,Complete,1,0,1,0,1
0327dfbd-e2ab-45b8-8150-5cd47dbd7fe9,51,32,Bayer Leverkusen,Florian Wirtz,35.8,32.2,43.4,34.5,7.940403012442127,0.29386933503246726,Unknown,Low Pass,Complete,1,0,1,2,3
e482d0bd-1057-4247-a46b-8744bd66fc31,51,34,Bayer Leverkusen,Robert Andrich,42.7,34,47.9,8.4,26.122786987609114,-1.3703977729690182,Unknown,Ground Pass,Complete,1,0,0,0,0
f9e0c11a-ff30-4e95-8367-342ccf345d37,51,38,Bayer Leverkusen,Piero Martín Hincapié Reyna,72.1,11.8,84.1,6.9,12.961867149450343,-0.3876695783739985,Unknown,Ground Pass,Complete,1,0,0,0,1
